text_id,text_type,target,target_question,labels
1544995511119265792,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1549726924729188352,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1527994383034896385,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1539186700169142273,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1545684945196273667,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1552534569513000961,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1526240739209928704,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544288598496890880,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1515359736056754183,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1509163048380022788,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1574992462438801408,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1545366619093979139,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1567084104197308417,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1510903660477308928,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1536333449346310144,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1517534581263585282,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544728035135553536,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1568328979890769922,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544949171521785859,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1519648145889710080,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1508655302232653824,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1497543723042971648,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1560129474510946305,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1502226802772742144,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1518956357281812480,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1570261397925408768,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553390503512735746,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544667951298641920,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1518987023733993476,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1555909951771578368,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544341351608762368,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1561956692853678080,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1517080999951314944,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1543113251181019138,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1552992176702984192,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553742781444771842,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1518569436420227076,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544597689018490880,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1548589962446118912,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1543866158906048514,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1549997860963352576,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1545770287903514625,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1541662865316265984,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1523513215107629056,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544642191699722240,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1563806732354289664,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544919095757488128,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1557457374943780865,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1500753134091710464,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1551105847534784512,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1543137363655811072,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1554474660896686080,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544250772036141056,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1518470031230840833,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1509954144299331585,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1521353931883958273,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544695538074927108,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1498039529965600776,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553789064628912128,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544719252460011520,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544711393550770177,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1497073976857833472,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1559794152522522624,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1538187146951020544,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1503264795021262848,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1568464282253131777,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1572677724598140928,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544988904226525192,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544955185981685760,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1522909462343860224,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1526472884939591685,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1547324063982518272,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1534415147820802048,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544628034816319488,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1555497258032021506,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1566759118941159426,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544785331949559808,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1554109362771312641,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1551252352296009730,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1566879224987877382,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1516120799698202625,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544631360270245889,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1550003036566818816,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553468372951728128,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544634446044925952,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1536255970162184192,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1548578530149244928,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1552578459427393537,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1555068710888554498,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1496893147808423938,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553078632742113281,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544652392003784707,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1559972719650918401,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1570631330811252736,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1546970471295602690,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1555641968352534528,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1555251595084009472,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1549725698834812929,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1565062330328797185,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1562530814977404928,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1502199335446097923,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1531894282533076994,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553259308414017536,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544626881063944194,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1547129126968037378,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544302770366386177,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1515268943828635648,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1572993352475332609,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1512362456269606912,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1520795542757990403,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1516398026318880772,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1506858431826780160,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553862366818869248,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1574136202550456320,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1539974680689254404,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1567379259341029377,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1527952552351916032,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1539457871120932864,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1526080184042115072,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544695197161889792,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1552953656819040256,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1542463227573026817,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1574811309824253954,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1504790178925326360,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544654620366184460,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1566847631162236932,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1537389729934622720,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1515903041240764418,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544674005633867786,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544708464324255745,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1539654863650701313,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1513880385754697730,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1542539487741460481,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1559787362766520321,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1565958656692207616,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1524996930551652353,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1572895976347648004,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544993220597321729,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1507643672292212739,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544696813726351361,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544700695152050180,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1502268215556247553,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1572465979208380417,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1567028333925335040,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1540222210152996865,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1564584416479002624,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1564267301637181443,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1556208748326273026,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1511790160438079495,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1549605235655643136,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1539110941924671488,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544639316705611778,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1564274252836118528,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544980414380625920,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544961259061272576,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1555282984642781184,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1538130657053917187,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1543090267020197888,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1567267013965250560,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1567144951879766016,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544640336521207810,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1500559507340025857,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1526412322327220225,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1566422241054687234,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1545369421803290625,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1532362782506729472,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1565945022293446657,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1524752060301942785,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1562366770572296192,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544664358940196864,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1525717634922303490,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1547521717756624898,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1553617175939792897,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544728642588184579,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1549847153933164544,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1527922374871502849,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1562354351598735361,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544637340764733444,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544714891575042048,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1510150196721766403,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1556965223411621891,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1550205839243448320,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1544946871055122441,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1507254326586134537,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1545006808972099585,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1497221109518897158,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1515525517188997123,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
1501302002151739412,tweet,npps operation continuation,soll der geplante atomausstieg zum jahresende 2022 aufgehoben und atomkraftwerke weiterbetrieben werden,AGAINST
